city,county,country,given_name,family_name,date_of_birth
Carrickfergus,Antrim,Northern Ireland,Michael,Jackson,1962-03-25
Carrickfergus,Antrim,Northern Ireland,Rodney,Adams,1945-10-27
Carrickfergus,Antrim,Northern Ireland,Emily,Brown,1886-07-31
Carrickfergus,Antrim,Northern Ireland,Ivor,Jones,1928-07-31
Carrickfergus,Antrim,Northern Ireland,John,Hurst,1853-01-28
Carrickfergus,Antrim,Northern Ireland,Alfred,Eckel,1932-09-06
Carrickfergus,Antrim,Northern Ireland,Mary,Daly,1872-10-12
Carrickfergus,Antrim,Northern Ireland,Cyril,Backhouse,1920-03-01
Carrickfergus,Antrim,Northern Ireland,Alice,Garnet,1870-10-17
Carrickfergus,Antrim,Northern Ireland,Nicola,Lewis,1980-03-30
Carrickfergus,Antrim,Northern Ireland,Olive,Edwards,1934-07-20
Carrickfergus,Antrim,Northern Ireland,Joseph,Thomas,1921-06-12
Carrickfergus,Antrim,Northern Ireland,Shaun,Kiss,1972-09-28
Carrickfergus,Antrim,Northern Ireland,Emma,Hubbard,1849-09-21
Carrickfergus,Antrim,Northern Ireland,Kim,Spencer,1957-08-10
Carrickfergus,Antrim,Northern Ireland,Samuel,Stephens,1875-05-03
Carrickfergus,Antrim,Northern Ireland,Lucy,Archard,1843-05-14
Carrickfergus,Antrim,Northern Ireland,Wayne,Martin,1963-10-09
Carrickfergus,Antrim,Northern Ireland,Roger,Bennett,1944-11-02
Carrickfergus,Antrim,Northern Ireland,Edward,Bland,1870-08-20
Carrickfergus,Antrim,Northern Ireland,Adam,Watts,1982-02-06
Carrickfergus,Antrim,Northern Ireland,Messina,Allman,1902-09-18
Carrickfergus,Antrim,Northern Ireland,Margaret,Graydon,1893-01-15
Carrickfergus,Antrim,Northern Ireland,Marilyn,Harman,1954-04-26
Carrickfergus,Antrim,Northern Ireland,Harold,Lee,1903-06-08
Carrickfergus,Antrim,Northern Ireland,Jacqueline,Nicholas,1961-04-29
Carrickfergus,Antrim,Northern Ireland,Arthur,Glover,1908-04-21
Carrickfergus,Antrim,Northern Ireland,John,Humphries,1913-09-08
Carrickfergus,Antrim,Northern Ireland,David,Porter,1960-07-02
Carrickfergus,Antrim,Northern Ireland,Mariantonia,Palacios,1960-10-30
Carrickfergus,Antrim,Northern Ireland,Lily,Broughton,1904-09-27
Carrickfergus,Antrim,Northern Ireland,Bertie,Sitch,1875-08-25
Carrickfergus,Antrim,Northern Ireland,William,Knowles,1891-11-27
Carrickfergus,Antrim,Northern Ireland,Elizabeth,Roffey,1848-11-07
Carrickfergus,Antrim,Northern Ireland,David,Baker,1951-01-01
Carrickfergus,Antrim,Northern Ireland,Alicia,Macaulay,1901-06-11
Carrickfergus,Antrim,Northern Ireland,Lizzie,Keeling,1883-05-08
Carrickfergus,Antrim,Northern Ireland,Mary,Crossland,1888-10-17
Carrickfergus,Antrim,Northern Ireland,Ellen,Mcgarry,1921-01-25
Carrickfergus,Antrim,Northern Ireland,Joan,Ball,1931-04-09
Carrickfergus,Antrim,Northern Ireland,Ruth,Dodd,1891-02-24
Carrickfergus,Antrim,Northern Ireland,Elsie,Garlick,1898-03-11
Carrickfergus,Antrim,Northern Ireland,Elizabeth,Everrett,1855-08-05
Carrickfergus,Antrim,Northern Ireland,Mark,Somerville,1980-05-15
Carrickfergus,Antrim,Northern Ireland,Arthur,Henderson,1883-06-19
Carrickfergus,Antrim,Northern Ireland,Alice,Norris,1892-01-23
Carrickfergus,Antrim,Northern Ireland,Dawn,Kimpton,1965-06-23
Castle Douglas,Kirkcudbrightshire,Scotland,Colin,Hutchinson,1946-04-14
Castle Douglas,Kirkcudbrightshire,Scotland,Alfred,Page,1923-04-16
Castle Douglas,Kirkcudbrightshire,Scotland,William,Hipkiss,1860-06-04
Castle Douglas,Kirkcudbrightshire,Scotland,Mary,Withnell,1886-10-31
Castle Douglas,Kirkcudbrightshire,Scotland,Samuel,Hill,1878-07-20
Castle Douglas,Kirkcudbrightshire,Scotland,George,Mullard,1915-11-09
Castle Douglas,Kirkcudbrightshire,Scotland,Denis,Mcglynn,1922-08-29
Castle Douglas,Kirkcudbrightshire,Scotland,Annie,Evans,1905-04-20
Castle Douglas,Kirkcudbrightshire,Scotland,Maureen,Mcguirk,1939-09-26
Castle Douglas,Kirkcudbrightshire,Scotland,Peter,Drakes,1923-10-26
Castle Douglas,Kirkcudbrightshire,Scotland,Alfred,Baseden,1858-03-22
Castle Douglas,Kirkcudbrightshire,Scotland,Natalie,Mitchell,1982-01-08
Castle Douglas,Kirkcudbrightshire,Scotland,Ian,Wright,1973-11-06
Castle Douglas,Kirkcudbrightshire,Scotland,James,Cunningham,1872-11-02
Castle Douglas,Kirkcudbrightshire,Scotland,Ivy,Howells,1936-10-05
Castle Douglas,Kirkcudbrightshire,Scotland,Stuart,Bracey,1971-08-02
Castle Douglas,Kirkcudbrightshire,Scotland,Mabel,Welling,1887-08-30
Castle Douglas,Kirkcudbrightshire,Scotland,Dorothy,Sidey,1893-07-22
Castle Douglas,Kirkcudbrightshire,Scotland,Constance,Jessop,1921-03-03
Castle Douglas,Kirkcudbrightshire,Scotland,Grace,Bird,1899-07-04
Castle Douglas,Kirkcudbrightshire,Scotland,Stephen,Mann,1948-06-05
Castle Douglas,Kirkcudbrightshire,Scotland,Emily,Oscroft,1847-04-21
Castle Douglas,Kirkcudbrightshire,Scotland,William,Mason,1837-01-03
Castle Douglas,Kirkcudbrightshire,Scotland,Benjamin,Sutton,1974-04-01
Castle Douglas,Kirkcudbrightshire,Scotland,Emma,Dack,1866-04-12
Castle Douglas,Kirkcudbrightshire,Scotland,Maria,Jones,1879-03-22
Castle Douglas,Kirkcudbrightshire,Scotland,Alan,Woodward,1971-04-11
Castle Douglas,Kirkcudbrightshire,Scotland,Ellen,Bosher,1861-11-16
Castle Douglas,Kirkcudbrightshire,Scotland,Ada,Lawton,1892-02-05
Castle Douglas,Kirkcudbrightshire,Scotland,Nicola,Peacock,1969-04-16
Castle Douglas,Kirkcudbrightshire,Scotland,Pearl,Rosbotham,1918-05-24
Castle Douglas,Kirkcudbrightshire,Scotland,Wendy,Ward,1957-05-15
Castle Douglas,Kirkcudbrightshire,Scotland,Joseph,Madocks,1844-12-04
Castle Douglas,Kirkcudbrightshire,Scotland,Matilda,Green,1858-10-09
Castle Douglas,Kirkcudbrightshire,Scotland,Cecil,Bircumshaw,1901-10-14
Castle Douglas,Kirkcudbrightshire,Scotland,Frances,Watson,1843-05-31
Castle Douglas,Kirkcudbrightshire,Scotland,Mary,Thorogood,1878-04-21
Castle Douglas,Kirkcudbrightshire,Scotland,Reginald,Hopley,1893-10-30
Castle Douglas,Kirkcudbrightshire,Scotland,John,Waites,1883-09-19
Castle Douglas,Kirkcudbrightshire,Scotland,Pauline,Hailey,1894-01-21
Castle Douglas,Kirkcudbrightshire,Scotland,Elizabeth,Thompson,1865-09-20
Castle Douglas,Kirkcudbrightshire,Scotland,Elizabeth,Young,1855-07-18
Castle Douglas,Kirkcudbrightshire,Scotland,Trevor,Targett,1886-04-21
Castle Douglas,Kirkcudbrightshire,Scotland,Dennis,Nelson,1926-06-25
Castle Douglas,Kirkcudbrightshire,Scotland,Annie,Richards,1880-04-01
Castle Douglas,Kirkcudbrightshire,Scotland,George,Rawlings,1920-05-12
Castle Douglas,Kirkcudbrightshire,Scotland,Janet,Bailey,1882-01-29
Castle Douglas,Kirkcudbrightshire,Scotland,Karen,Edwards,1962-08-01
Castle Douglas,Kirkcudbrightshire,Scotland,Julia,Doney,1964-07-07
Castle Douglas,Kirkcudbrightshire,Scotland,Robert,Beer,1940-01-12
Castle Douglas,Kirkcudbrightshire,Scotland,Sara,Wilson,1953-11-25
Castle Douglas,Kirkcudbrightshire,Scotland,Joseph,Jackson,1921-02-10
Castle Douglas,Kirkcudbrightshire,Scotland,Royston,Jones,1930-02-24
Castle Douglas,Kirkcudbrightshire,Scotland,Thomas,Calderwood,1846-03-02
Castle Douglas,Kirkcudbrightshire,Scotland,Cyril,Watkins,1906-01-02
Castle Douglas,Kirkcudbrightshire,Scotland,Alfred,Lawrence,1913-05-10
Castle Douglas,Kirkcudbrightshire,Scotland,William,Carter,1894-08-02
Castle Douglas,Kirkcudbrightshire,Scotland,Mark,Kennedy,1966-02-08
Castle Douglas,Kirkcudbrightshire,Scotland,Desmond,Dixson,1962-03-12
Castle Douglas,Kirkcudbrightshire,Scotland,Fenton,Brook,1871-09-19
Castle Douglas,Kirkcudbrightshire,Scotland,Kate,Bendall,1980-08-14
Castle Douglas,Kirkcudbrightshire,Scotland,Kathleen,Simms,1917-06-11
Castle Douglas,Kirkcudbrightshire,Scotland,Pauline,Rayner,1953-07-16
Castle Douglas,Kirkcudbrightshire,Scotland,Elizabeth,Barwick,1872-08-09
Castle Douglas,Kirkcudbrightshire,Scotland,Ellen,Gibson,1907-01-21
Castle Douglas,Kirkcudbrightshire,Scotland,Harry,Lawton,1929-05-08
Castle Douglas,Kirkcudbrightshire,Scotland,Frederick,Bryan,1900-01-12
Castle Douglas,Kirkcudbrightshire,Scotland,George,Clarke,1865-01-31
Castle Douglas,Kirkcudbrightshire,Scotland,Ellen,Chambers,1887-01-11
Castle Douglas,Kirkcudbrightshire,Scotland,Arthur,Shilham,1889-10-23
Castle Douglas,Kirkcudbrightshire,Scotland,Diane,Cooper,1965-04-05
Castle Douglas,Kirkcudbrightshire,Scotland,Elizabeth,Casbard,1845-10-07
Castle Douglas,Kirkcudbrightshire,Scotland,William,Smith,1864-02-08
Castle Douglas,Kirkcudbrightshire,Scotland,Thomas,Sharrow,1866-12-11
Castle Douglas,Kirkcudbrightshire,Scotland,Mabel,Hicks,1882-04-25
Castle Douglas,Kirkcudbrightshire,Scotland,Graham,Etchells,1958-05-21
Castle Douglas,Kirkcudbrightshire,Scotland,Alice,Duke,1906-05-15
Castle Douglas,Kirkcudbrightshire,Scotland,Averill,Stiles,1950-09-22
Castle Douglas,Kirkcudbrightshire,Scotland,Philip,Williams,1966-02-13
Castle Douglas,Kirkcudbrightshire,Scotland,John,Mahoney,1952-05-26
Castle Douglas,Kirkcudbrightshire,Scotland,Russell,Simpson,1979-11-11
Castle Douglas,Kirkcudbrightshire,Scotland,Mary,Miller,1852-11-08
Castle Douglas,Kirkcudbrightshire,Scotland,Kevin,Marsden,1961-03-01
Castle Douglas,Kirkcudbrightshire,Scotland,Maureen,Edwards,1948-11-25
Castle Douglas,Kirkcudbrightshire,Scotland,Violet,Warne,1922-07-11
Castle Douglas,Kirkcudbrightshire,Scotland,Frederick,Groves,1871-03-07
Castle Douglas,Kirkcudbrightshire,Scotland,Frederick,Tucker,1904-10-31
Castle Douglas,Kirkcudbrightshire,Scotland,John,Whipp,1911-06-16
Castle Douglas,Kirkcudbrightshire,Scotland,Ruth,Cree,1873-10-04
Clydebank,Dunbartonshire,Scotland,Benjamin,Ferguson,1925-03-02
Clydebank,Dunbartonshire,Scotland,Alice,Higgins,1928-08-14
Clydebank,Dunbartonshire,Scotland,Wendy,Carpenter,1951-06-08
Clydebank,Dunbartonshire,Scotland,Gloria,Robinson,1950-03-14
Clydebank,Dunbartonshire,Scotland,Freda,Miles,1934-08-05
Clydebank,Dunbartonshire,Scotland,Catharine,Quinn,1846-12-30
Clydebank,Dunbartonshire,Scotland,Damian,Cannon,1970-07-25
Clydebank,Dunbartonshire,Scotland,Ronald,Bate,1905-06-22
Clydebank,Dunbartonshire,Scotland,Violet,Boyes,1906-08-16
Clydebank,Dunbartonshire,Scotland,Daniel,Turvey,1839-11-25
Clydebank,Dunbartonshire,Scotland,Susan,Cains,1955-07-19
Clydebank,Dunbartonshire,Scotland,Privaz,Vilayat,1967-01-13
Clydebank,Dunbartonshire,Scotland,Philip,Cross,1956-08-27
Clydebank,Dunbartonshire,Scotland,Eileen,Comfort,1922-11-15
Clydebank,Dunbartonshire,Scotland,William,Webster,1898-10-06
Clydebank,Dunbartonshire,Scotland,Blanche,Charlesworth,1867-01-31
Clydebank,Dunbartonshire,Scotland,William,Farley,1911-07-30
Clydebank,Dunbartonshire,Scotland,Hilda,Pendleton,1930-10-06
Clydebank,Dunbartonshire,Scotland,Gwyn,Davies,1944-06-27
Clydebank,Dunbartonshire,Scotland,William,Paterson,1884-11-25
Clydebank,Dunbartonshire,Scotland,Donald,Adlington,1935-08-31
Clydebank,Dunbartonshire,Scotland,Eliza,Calvert,1884-02-15
Clydebank,Dunbartonshire,Scotland,Wilfred,Mcnaughton,1902-03-29
Clydebank,Dunbartonshire,Scotland,Vernon,Smith,1976-02-17
Clydebank,Dunbartonshire,Scotland,Jonathon,Alden,1963-04-07
Clydebank,Dunbartonshire,Scotland,Gladys,Little,1897-03-01
Clydebank,Dunbartonshire,Scotland,George,Dawn,1855-04-17
Clydebank,Dunbartonshire,Scotland,Ada,Hunt,1904-03-18
Clydebank,Dunbartonshire,Scotland,William,Parry,1901-09-01
Clydebank,Dunbartonshire,Scotland,Tracy,Townsend,1983-03-22
Clydebank,Dunbartonshire,Scotland,Edward,Davies,1874-04-26
Clydebank,Dunbartonshire,Scotland,Teresa,Reavill,1964-11-29
Clydebank,Dunbartonshire,Scotland,Michael,Mangan,1922-12-06
Clydebank,Dunbartonshire,Scotland,Patricia,Kitson,1929-11-12
Clydebank,Dunbartonshire,Scotland,Arthur,Thwaites,1888-09-03
Clydebank,Dunbartonshire,Scotland,Sharlene,Sharpe,1980-07-06
Clydebank,Dunbartonshire,Scotland,Edith,Bryan,1888-09-12
Clydebank,Dunbartonshire,Scotland,Edith,Talbott,1917-04-07
Clydebank,Dunbartonshire,Scotland,Reginald,Bowles,1901-09-07
Clydebank,Dunbartonshire,Scotland,Ruth,Thompson,1845-02-08
Clydebank,Dunbartonshire,Scotland,Anne,Dunbar,1953-08-27
Clydebank,Dunbartonshire,Scotland,Phyllis,Serle,1900-08-07
Clydebank,Dunbartonshire,Scotland,Lorraine,Carter,1962-02-23
Clydebank,Dunbartonshire,Scotland,John,Ware,1883-12-04
Clydebank,Dunbartonshire,Scotland,Sarah,Yeoman,1904-05-22
Clydebank,Dunbartonshire,Scotland,Anorew,Haywood,1964-10-08
Clydebank,Dunbartonshire,Scotland,William,Dulieu,1910-11-03
Clydebank,Dunbartonshire,Scotland,Ivy,Oxlee,1913-08-11
Clydebank,Dunbartonshire,Scotland,Mary,Mee,1847-11-08
Clydebank,Dunbartonshire,Scotland,Francis,Tierney,1920-12-12
Clydebank,Dunbartonshire,Scotland,Thomas,Jones,1837-02-24
Clydebank,Dunbartonshire,Scotland,June,Surridge,1932-08-17
Clydebank,Dunbartonshire,Scotland,Louise,Quin,1887-08-06
Clydebank,Dunbartonshire,Scotland,Hugh,Bourne,1837-05-30
Clydebank,Dunbartonshire,Scotland,Emma,Walton,1915-08-21
Clydebank,Dunbartonshire,Scotland,Joseph,Paton,1956-11-06
Clydebank,Dunbartonshire,Scotland,William,Taylor,1894-06-08
Clydebank,Dunbartonshire,Scotland,Georgiana,Biddle,1866-07-02
Clydebank,Dunbartonshire,Scotland,Michael,Priestley,1966-11-15
Clydebank,Dunbartonshire,Scotland,Hilda,Draper,1899-10-24
Clydebank,Dunbartonshire,Scotland,Frank,Stanley,1902-08-04
Clydebank,Dunbartonshire,Scotland,John,Brown,1885-07-13
Clydebank,Dunbartonshire,Scotland,Maureen,Phillips,1957-12-02
Clydebank,Dunbartonshire,Scotland,Edward,Rice,1854-02-07
Clydebank,Dunbartonshire,Scotland,Mary,Jones,1892-11-18
Clydebank,Dunbartonshire,Scotland,Virginia,Kobus,1955-05-18
Clydebank,Dunbartonshire,Scotland,Sarah,Jackson,1878-09-19
Clydebank,Dunbartonshire,Scotland,Peter,Nicklin,1943-11-21
Clydebank,Dunbartonshire,Scotland,Eric,Gage,1935-12-23
Clydebank,Dunbartonshire,Scotland,Leslie,Snowden,1914-05-07
Clydebank,Dunbartonshire,Scotland,Asmond,Thomas,1968-11-08
Clydebank,Dunbartonshire,Scotland,Maud,Biggins,1884-01-12
Clydebank,Dunbartonshire,Scotland,James,Dougherty,1876-10-11
Clydebank,Dunbartonshire,Scotland,Alec,Hemming,1913-02-16
Clydebank,Dunbartonshire,Scotland,Stephen,Birch,1951-12-13
Clydebank,Dunbartonshire,Scotland,Doris,Shone,1940-07-15
Clydebank,Dunbartonshire,Scotland,Gabriella,Garcia,1964-05-21
Clydebank,Dunbartonshire,Scotland,Susan,Bland,1959-09-23
Clydebank,Dunbartonshire,Scotland,Brenda,Richardson,1932-01-20
Clydebank,Dunbartonshire,Scotland,William,Thwaites,1923-08-30
Clydebank,Dunbartonshire,Scotland,Abraham,Felstein,1890-01-27
Clydebank,Dunbartonshire,Scotland,Michael,Cowley,1942-02-25
Clydebank,Dunbartonshire,Scotland,George,Middleton,1865-07-06
Clydebank,Dunbartonshire,Scotland,Kenneth,Wilding,1923-06-03
Clydebank,Dunbartonshire,Scotland,Sharon,Martin,1961-12-10
Clydebank,Dunbartonshire,Scotland,Frederick,Harper,1911-10-11
Clydebank,Dunbartonshire,Scotland,Florence,Price,1876-10-13
Clydebank,Dunbartonshire,Scotland,Elizabeth,Holdcroft,1850-01-15
Clydebank,Dunbartonshire,Scotland,Robert,Green,1874-12-30
Clydebank,Dunbartonshire,Scotland,Thomas,Ludditt,1891-12-18
Clydebank,Dunbartonshire,Scotland,Walter,Tear,1890-09-26
Clydebank,Dunbartonshire,Scotland,Emilyetta,Willey,1862-03-23
Clydebank,Dunbartonshire,Scotland,Eliza,Webb,1848-06-30
Clydebank,Dunbartonshire,Scotland,Jacqueline,Paul,1939-04-17
Clydebank,Dunbartonshire,Scotland,Michael,Frost,1953-06-08
Coatbridge,Lanarkshire,Scotland,Sidney,Crofts,1934-04-28
Coatbridge,Lanarkshire,Scotland,Amelia,Stansfield,1858-08-06
Coatbridge,Lanarkshire,Scotland,Margaret,Coyle,1850-03-17
Coatbridge,Lanarkshire,Scotland,Eleanor,Wilkes,1873-10-18
Coatbridge,Lanarkshire,Scotland,Samuel,Ellings,1876-06-30
Coatbridge,Lanarkshire,Scotland,Harriet,Perkins,1881-12-21
Coatbridge,Lanarkshire,Scotland,Emma,Corner,1878-09-28
Coatbridge,Lanarkshire,Scotland,George,Legg,1924-08-14
Coatbridge,Lanarkshire,Scotland,Peter,Sheppard,1950-12-09
Coatbridge,Lanarkshire,Scotland,Craig,Power,1975-05-03
Coatbridge,Lanarkshire,Scotland,Joan,Levett,1947-04-08
Coatbridge,Lanarkshire,Scotland,Douglas,Hudson,1925-02-03
Coatbridge,Lanarkshire,Scotland,Carl,Noon,1979-03-11
Coatbridge,Lanarkshire,Scotland,Timothy,Fox,1973-03-20
Coatbridge,Lanarkshire,Scotland,Marian,Robinson,1898-09-10
Coatbridge,Lanarkshire,Scotland,Charles,Topliff,1859-03-09
Coatbridge,Lanarkshire,Scotland,Frances,Weston,1898-08-17
Coatbridge,Lanarkshire,Scotland,Stephen,Holt,1958-09-02
Coatbridge,Lanarkshire,Scotland,Jennifer,Auger,1958-10-12
Coatbridge,Lanarkshire,Scotland,Major,Homer,1905-12-14
Coatbridge,Lanarkshire,Scotland,Grace,Millachip,1891-12-17
Coatbridge,Lanarkshire,Scotland,Dora,Mutlow,1901-11-16
Coatbridge,Lanarkshire,Scotland,Anne,Finley,1954-06-17
Coatbridge,Lanarkshire,Scotland,Rhodiana,Dowland,1841-12-10
Coatbridge,Lanarkshire,Scotland,Elizabeth,Beecroft,1842-10-01
Coatbridge,Lanarkshire,Scotland,Thomas,Dobbie,1936-12-26
Coatbridge,Lanarkshire,Scotland,Lucy,Robins,1862-05-24
Coatbridge,Lanarkshire,Scotland,Mary,Posnett,1957-03-21
Coatbridge,Lanarkshire,Scotland,Alice,Davies,1902-01-11
Coatbridge,Lanarkshire,Scotland,Ronald,Bridewell,1954-10-09
Coatbridge,Lanarkshire,Scotland,Thomas,Williams,1871-02-07
Coatbridge,Lanarkshire,Scotland,David,Leonard,1955-08-26
Coatbridge,Lanarkshire,Scotland,James,Roberts,1944-12-08
Coatbridge,Lanarkshire,Scotland,Brian,Scott,1935-07-25
Coatbridge,Lanarkshire,Scotland,Kathleen,Gibbons,1874-06-20
Coatbridge,Lanarkshire,Scotland,Karen,Martin,1972-08-29
Coatbridge,Lanarkshire,Scotland,Anne,Corney,1860-03-05
Coatbridge,Lanarkshire,Scotland,Florence,Perkins,1895-02-23
Coatbridge,Lanarkshire,Scotland,Vanessa,Pearson,1974-11-01
Coatbridge,Lanarkshire,Scotland,Richard,Simmons,1971-09-06
Coatbridge,Lanarkshire,Scotland,Margaret,Wightman,1929-11-30
Coatbridge,Lanarkshire,Scotland,Edith,Croot,1887-02-03
Coatbridge,Lanarkshire,Scotland,Malcolm,Threadgold,1942-06-04
Coatbridge,Lanarkshire,Scotland,Kate,Forder,1877-09-17
Coatbridge,Lanarkshire,Scotland,Alfred,Hunt,1891-10-17
Coatbridge,Lanarkshire,Scotland,Catherine,Owen,1847-08-21
Coatbridge,Lanarkshire,Scotland,Martha,Milner,1899-06-11
Coatbridge,Lanarkshire,Scotland,William,Wilson,1899-08-21
Coatbridge,Lanarkshire,Scotland,Norah,Exley,1866-07-28
Coatbridge,Lanarkshire,Scotland,Hannah,Terry,1844-06-20
Coatbridge,Lanarkshire,Scotland,Kathleen,Killingsworth,1922-11-28
Coatbridge,Lanarkshire,Scotland,William,Alford,1902-10-28
Coatbridge,Lanarkshire,Scotland,Frances,King,1902-06-05
Coatbridge,Lanarkshire,Scotland,Mark,Collins,1978-12-03
Coatbridge,Lanarkshire,Scotland,William,Thomas,1910-12-15
Coatbridge,Lanarkshire,Scotland,James,Nelson,1920-03-21
Coatbridge,Lanarkshire,Scotland,Maureen,Leek,1935-08-18
Coatbridge,Lanarkshire,Scotland,Henry,Greenwood,1863-10-21
Coatbridge,Lanarkshire,Scotland,Frank,Mellor,1892-05-01
Coatbridge,Lanarkshire,Scotland,Matthew,Sheehan,1962-10-09
Coatbridge,Lanarkshire,Scotland,Nigel,Mcmillan,1965-01-24
Coatbridge,Lanarkshire,Scotland,Sarah,Poole,1885-08-20
Coatbridge,Lanarkshire,Scotland,John,Howell,1954-06-21
Coatbridge,Lanarkshire,Scotland,John,Lever,1853-05-22
Coatbridge,Lanarkshire,Scotland,Philip,Holland,1953-07-16
Coatbridge,Lanarkshire,Scotland,Charles,Ewers,1878-10-16
Coatbridge,Lanarkshire,Scotland,Patrick,Blackhall,1888-03-21
Coatbridge,Lanarkshire,Scotland,Robert,Burnand,1880-10-07
Coatbridge,Lanarkshire,Scotland,Mabel,Giller,1893-06-19
Coatbridge,Lanarkshire,Scotland,Frederick,Ford,1930-08-19
Coatbridge,Lanarkshire,Scotland,Frederick,Brown,1902-07-23
Coatbridge,Lanarkshire,Scotland,Charles,Ramsay,1873-12-10
Coatbridge,Lanarkshire,Scotland,Mair,Williams,1935-02-01
Coatbridge,Lanarkshire,Scotland,Walter,Gurney,1898-05-18
Coatbridge,Lanarkshire,Scotland,Elizabeth,Cooke,1856-06-22
Coatbridge,Lanarkshire,Scotland,Annie,Leggett,1899-04-19
Coatbridge,Lanarkshire,Scotland,Carol,Williams,1947-10-19
Coatbridge,Lanarkshire,Scotland,Arthur,Mills,1872-06-02
Coatbridge,Lanarkshire,Scotland,James,Pomfret,1899-11-07
Coatbridge,Lanarkshire,Scotland,Ian,Lewinson,1962-08-27
Coatbridge,Lanarkshire,Scotland,Martha,Disley,1904-05-22
Coatbridge,Lanarkshire,Scotland,Glenn,Bevan,1983-11-13
Coatbridge,Lanarkshire,Scotland,Uriah,Tomlinson,1871-12-26
Coatbridge,Lanarkshire,Scotland,Susan,Fleming,1956-12-06
Coatbridge,Lanarkshire,Scotland,Archibold,Palmer,1864-01-02
Coatbridge,Lanarkshire,Scotland,William,Braunton,1894-01-03
Coatbridge,Lanarkshire,Scotland,Ellen,Green,1925-08-03
Coatbridge,Lanarkshire,Scotland,François,Bye,1890-05-19
Coatbridge,Lanarkshire,Scotland,Andrew,Morris,1947-03-08
Coatbridge,Lanarkshire,Scotland,James,Ray,1854-07-06
Coatbridge,Lanarkshire,Scotland,Shirley,Scott,1976-05-12
Coatbridge,Lanarkshire,Scotland,Samuel,Lees,1853-05-01
Coleraine,Londonderry,Northern Ireland,Harriett,Hill,1910-10-12
Coleraine,Londonderry,Northern Ireland,Alex,Oldale,1982-05-21
Coleraine,Londonderry,Northern Ireland,Molly,Bell,1922-05-04
Coleraine,Londonderry,Northern Ireland,James,Livsey,1867-07-22
Coleraine,Londonderry,Northern Ireland,Ethel,Whitaker,1899-12-14
Coleraine,Londonderry,Northern Ireland,Edith,Knight,1901-08-29
Coleraine,Londonderry,Northern Ireland,Mary,Tucker,1898-07-30
Coleraine,Londonderry,Northern Ireland,George,Wiltshire,1883-07-25
Coleraine,Londonderry,Northern Ireland,Edith,Soper,1905-04-27
Coleraine,Londonderry,Northern Ireland,Richard,Holland,1969-11-30
Coleraine,Londonderry,Northern Ireland,Selina,Lake,1866-06-30
Coleraine,Londonderry,Northern Ireland,Emily,Howard,1856-05-13
Coleraine,Londonderry,Northern Ireland,Robert,Bowden,1920-02-21
Coleraine,Londonderry,Northern Ireland,Emma,Reed,1877-03-29
Coleraine,Londonderry,Northern Ireland,Alice,Steer,1852-10-12
Coleraine,Londonderry,Northern Ireland,Thomas,Bloor,1933-02-12
Coleraine,Londonderry,Northern Ireland,Doris,West,1891-07-13
Coleraine,Londonderry,Northern Ireland,Violet,Dancey,1958-02-02
Coleraine,Londonderry,Northern Ireland,Steven,Clark,1974-08-24
Coleraine,Londonderry,Northern Ireland,Margaret,Goor,1931-06-19
Coleraine,Londonderry,Northern Ireland,David,Summers,1890-03-02
Coleraine,Londonderry,Northern Ireland,Jean,Davies,1946-11-24
Coleraine,Londonderry,Northern Ireland,John,Collard,1918-06-10
Coleraine,Londonderry,Northern Ireland,Brian,Bailey,1964-11-19
Coleraine,Londonderry,Northern Ireland,David,Mcglynn,1946-07-29
Coleraine,Londonderry,Northern Ireland,Ronald,Young,1927-03-29
Coleraine,Londonderry,Northern Ireland,Sarah,Salmon,1909-06-27
Coleraine,Londonderry,Northern Ireland,Wayne,Farrell,1964-09-18
Coleraine,Londonderry,Northern Ireland,Martha,Rhodes,1883-05-05
Coleraine,Londonderry,Northern Ireland,Sarah,Moore,1859-04-21
Coleraine,Londonderry,Northern Ireland,Margaret,Brain,1952-05-09
Coleraine,Londonderry,Northern Ireland,Mavis,Rees,1935-05-08
Coleraine,Londonderry,Northern Ireland,James,Stephenson,1886-10-22
Coleraine,Londonderry,Northern Ireland,Jean,Ryder,1938-06-02
Coleraine,Londonderry,Northern Ireland,James,Duffy,1851-02-17
Coleraine,Londonderry,Northern Ireland,Margaret,Gibson,1883-07-10
Coleraine,Londonderry,Northern Ireland,Edward,Hill,1917-09-05
Coleraine,Londonderry,Northern Ireland,Cyril,Harris,1906-01-30
